Original XML Dita File,UUID,Transformed Markdown File
aem-is-ir-api-master/src/is_api/c_configuring_svg.xml,f6e131af-283e-4649-b349-123489c0838d,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-configuring-svg.md
aem-is-ir-api-master/src/is_api/c_manual_server_configuration.xml,ee6346df-24cc-43be-ba79-c1cba2f237e3,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-manual-server-configuration.md
aem-is-ir-api-master/src/is_api/r_ssl_ciphers.xml,9490fb9a-5abb-4f5e-b660-b7af0a5e4b4d,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-ssl-ciphers.md
aem-is-ir-api-master/src/is_api/c_server_supervisor.xml,6ac38d90-00ed-4d49-84f0-2e77e7a86d47,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-supervisor.md
aem-is-ir-api-master/src/is_api/c_server_logging.xml,f6145737-e4c3-4533-9be5-5b5a0202fe33,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-logging/c-server-logging.md
aem-is-ir-api-master/src/is_api/c_Access_Log.xml,33cd4338-1fe7-46ac-83f5-200ea26f1e22,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-logging/c-access-log.md
aem-is-ir-api-master/src/is_api/c_Trace_Log.xml,227b4c6c-38d3-4acd-8cfd-aa812c3f260d,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-logging/c-trace-log.md
aem-is-ir-api-master/src/is_api/c_image_server_log.xml,5a1a54bd-5553-43a4-9cd6-182ba474c2d0,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-logging/c-image-server-log.md
aem-is-ir-api-master/src/is_api/c_server_monitoring.xml,c4042ed9-e186-4f0f-a48b-1af3b67a2f04,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-monitoring/c-server-monitoring.md
aem-is-ir-api-master/src/is_api/r_standard_alerts.xml,d3294434-a44b-4742-9d77-a6945760d33c,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-monitoring/r-standard-alerts.md
aem-is-ir-api-master/src/is_api/c_heap_space_priority_alert.xml,89956ad3-8a73-40db-92bd-326e3fab37ee,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-server-monitoring/c-heap-space-priority-alert.md
aem-is-ir-api-master/src/is_api/c_managing_content.xml,759697c9-0391-4b93-baac-6d153aed04f8,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-managing-content/c-managing-content.md
aem-is-ir-api-master/src/is_api/c_image_catalogs.xml,7d7285e2-ee9c-4e88-b270-b686d1984d82,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-managing-content/c-image-catalogs.md
